"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.712211133E1,-2.165767365E2,1.942767639E2,-7.626063232E2,8.162213842E2
6.713213933E1,-2.163345184E2,1.941041870E2,-7.623875732E2,8.159116810E2
6.714216633E1,-2.164425354E2,1.941068726E2,-7.630321045E2,8.165432270E2
6.715219333E1,-2.162855225E2,1.938608704E2,-7.625922852E2,8.160321425E2
6.716222133E1,-2.166172485E2,1.940552979E2,-7.629075928E2,8.164609520E2
6.717224833E1,-2.165286865E2,1.944702759E2,-7.626035156E2,8.162520948E2
6.718227633E1,-2.168083191E2,1.944205780E2,-7.629111328E2,8.166018644E2
6.719230333E1,-2.170544128E2,1.941427155E2,-7.634787598E2,8.171314635E2
6.720233133E1,-2.167375488E2,1.943416290E2,-7.626745605E2,8.163432606E2
6.721235833E1,-2.173579102E2,1.944422760E2,-7.634523926E2,8.172587201E2
6.722238633E1,-2.166687164E2,1.943749542E2,-7.628468018E2,8.164938447E2
6.723241333E1,-2.165365601E2,1.943715210E2,-7.625205078E2,8.161531075E2
6.724244133E1,-2.170606384E2,1.942579346E2,-7.631630859E2,8.168655713E2
6.725246833E1,-2.168926697E2,1.940979004E2,-7.632749023E2,8.168873861E2
6.726249533E1,-2.171575623E2,1.944295044E2,-7.634500732E2,8.172002529E2
6.727252333E1,-2.167200623E2,1.944575653E2,-7.629638672E2,8.166365120E2
6.728255033E1,-2.167476807E2,1.941613922E2,-7.630959473E2,8.166967785E2
6.729257833E1,-2.170483856E2,1.940420380E2,-7.635695801E2,8.171908087E2
6.730260533E1,-2.165363464E2,1.938395081E2,-7.625408936E2,8.160455616E2
6.731263333E1,-2.169402161E2,1.941293640E2,-7.627320557E2,8.164003038E2
6.732266033E1,-2.165478668E2,1.941043854E2,-7.623880615E2,8.159687784E2
6.733268833E1,-2.164867249E2,1.941777039E2,-7.622197266E2,8.158127201E2
6.734271533E1,-2.167682648E2,1.944081573E2,-7.626641846E2,8.163575630E2
6.735274233E1,-2.165010986E2,1.943132477E2,-7.620889893E2,8.157266647E2
6.736277033E1,-2.170018616E2,1.939964142E2,-7.632225342E2,8.168433469E2
6.737279733E1,-2.165994110E2,1.942446594E2,-7.627032471E2,8.163103182E2
6.738282533E1,-2.164671936E2,1.943526459E2,-7.625618896E2,8.161688749E2
6.739285233E1,-2.170254822E2,1.941778107E2,-7.631827393E2,8.168555414E2
6.740288033E1,-2.165663452E2,1.939394226E2,-7.626904297E2,8.162169890E2
6.741290733E1,-2.167098236E2,1.940451508E2,-7.627645264E2,8.163494294E2
6.742293533E1,-2.163970642E2,1.940460968E2,-7.625456543E2,8.160621618E2
6.743296233E1,-2.166320343E2,1.939659729E2,-7.628699951E2,8.164085168E2
6.744299033E1,-2.173039246E2,1.944375458E2,-7.631066895E2,8.169202986E2
6.745301733E1,-2.167546692E2,1.940929871E2,-7.627954102E2,8.164015630E2
6.746304496E1,-2.165353088E2,1.935683441E2,-7.630742188E2,8.164793366E2
6.747307296E1,-2.165192413E2,1.941822052E2,-7.626966553E2,8.162680311E2
6.748309996E1,-2.167194214E2,1.942939606E2,-7.630561523E2,8.166836244E2
6.749312796E1,-2.169715424E2,1.942294312E2,-7.627543945E2,8.164532984E2
6.750315496E1,-2.166751862E2,1.940828247E2,-7.628125000E2,8.163940160E2
6.751318296E1,-2.172369232E2,1.941348877E2,-7.637158203E2,8.173995899E2
6.752320996E1,-2.170407715E2,1.939935303E2,-7.634138184E2,8.170317279E2
6.753323796E1,-2.166479187E2,1.939162445E2,-7.629946289E2,8.165173815E2
6.754326496E1,-2.166230927E2,1.939233398E2,-7.628532715E2,8.163803892E2
6.755329296E1,-2.166004181E2,1.939408417E2,-7.628598633E2,8.163846901E2
6.756331996E1,-2.171795959E2,1.942197418E2,-7.636141357E2,8.173095089E2
6.757334696E1,-2.167638245E2,1.941916656E2,-7.626091309E2,8.162534196E2
6.758337496E1,-2.166204071E2,1.944266357E2,-7.624733887E2,8.161444639E2
6.759340196E1,-2.165029602E2,1.942673035E2,-7.624094238E2,8.160155921E2
6.760342996E1,-2.164080200E2,1.937882843E2,-7.624077148E2,8.158749009E2
6.761345696E1,-2.165937195E2,1.935403900E2,-7.629572754E2,8.163789108E2
6.762348496E1,-2.165535583E2,1.940071106E2,-7.625876465E2,8.161336417E2
6.763351196E1,-2.167945404E2,1.941387939E2,-7.631800537E2,8.167824303E2
6.764353996E1,-2.165700378E2,1.943093719E2,-7.626354980E2,8.162546271E2
6.765356696E1,-2.164987335E2,1.941672974E2,-7.627247314E2,8.162852791E2
6.766359396E1,-2.167807007E2,1.943517609E2,-7.632103271E2,8.168576881E2
6.767362196E1,-2.165969238E2,1.945378723E2,-7.627071533E2,8.163831287E2
6.768364896E1,-2.176439819E2,1.942442474E2,-7.637454834E2,8.175615536E2
6.769367696E1,-2.166702881E2,1.940737305E2,-7.627177734E2,8.163020449E2
6.770370396E1,-2.166665955E2,1.937459259E2,-7.627071533E2,8.162132682E2
6.771373196E1,-2.171417847E2,1.939421997E2,-7.633635254E2,8.169993901E2
6.772375896E1,-2.166637268E2,1.939114990E2,-7.628701172E2,8.164041007E2
6.773378696E1,-2.170831604E2,1.940631714E2,-7.633278809E2,8.169792327E2
6.774381396E1,-2.166241760E2,1.939338226E2,-7.629829102E2,8.165043064E2
6.775384196E1,-2.165106506E2,1.940790710E2,-7.625596924E2,8.161132471E2
6.776386896E1,-2.168473206E2,1.939511414E2,-7.636236572E2,8.171663818E2
6.777389596E1,-2.165559082E2,1.940236664E2,-7.625916748E2,8.161419650E2
6.778392396E1,-2.171610565E2,1.941381226E2,-7.633953857E2,8.170808100E2
6.779395096E1,-2.167421417E2,1.939170227E2,-7.628428955E2,8.164007906E2
6.780397896E1,-2.168196716E2,1.940938568E2,-7.631695557E2,8.167686122E2
6.781400596E1,-2.173824768E2,1.939633789E2,-7.641755371E2,8.178271120E2
6.782403396E1,-2.168178406E2,1.940727997E2,-7.630220947E2,8.166253392E2
6.783406096E1,-2.170192566E2,1.941316986E2,-7.633717041E2,8.170194813E2
6.784408896E1,-2.169300232E2,1.939488831E2,-7.628961182E2,8.165079861E2
6.785411596E1,-2.168533325E2,1.937446289E2,-7.633243408E2,8.168392733E2
6.786414396E1,-2.173610992E2,1.940776062E2,-7.637296143E2,8.174318861E2
6.787417096E1,-2.168719788E2,1.939414062E2,-7.632072754E2,8.167815310E2
6.788419796E1,-2.169422607E2,1.940250854E2,-7.632208252E2,8.168327285E2
6.789422596E1,-2.167731934E2,1.940045013E2,-7.628647461E2,8.164502341E2
6.790425296E1,-2.168367615E2,1.940307617E2,-7.630587158E2,8.166545912E2
6.791428096E1,-2.175703278E2,1.941968536E2,-7.631281738E2,8.169540227E2
6.792430796E1,-2.167666321E2,1.940938110E2,-7.628809814E2,8.164848879E2
6.793433596E1,-2.168126526E2,1.938079834E2,-7.637712402E2,8.172611383E2
6.794436296E1,-2.167624512E2,1.936795502E2,-7.630460205E2,8.165396241E2
6.795439096E1,-2.165045166E2,1.932538300E2,-7.631285400E2,8.164474368E2
6.796441796E1,-2.168853149E2,1.934631042E2,-7.628751221E2,8.163612340E2
6.797444596E1,-2.168888855E2,1.937093964E2,-7.627556152E2,8.163089167E2
6.798447296E1,-2.170095062E2,1.937419739E2,-7.633496094E2,8.169037302E2
6.799449996E1,-2.167399902E2,1.940330200E2,-7.624698486E2,8.160792280E2
6.800452796E1,-2.165481720E2,1.937642670E2,-7.627530518E2,8.162290854E2
6.801455496E1,-2.164909058E2,1.938616180E2,-7.626768799E2,8.161658302E2
6.802458296E1,-2.164840088E2,1.941510620E2,-7.626889648E2,8.162440922E2
6.803460996E1,-2.165805664E2,1.937924957E2,-7.628526611E2,8.163374644E2
6.804463796E1,-2.165481262E2,1.937106934E2,-7.627117920E2,8.161778001E2
6.805466496E1,-2.166371460E2,1.938227692E2,-7.630552979E2,8.165490227E2
6.806469296E1,-2.162518311E2,1.937306061E2,-7.625032959E2,8.159091116E2
6.807471996E1,-2.164551086E2,1.938908844E2,-7.624611816E2,8.159617286E2
6.808474796E1,-2.169154663E2,1.939192963E2,-7.629959717E2,8.165903905E2
6.809477496E1,-2.166022186E2,1.938140106E2,-7.623637695E2,8.158914811E2
6.810480196E1,-2.171468506E2,1.936576233E2,-7.631925049E2,8.167734259E2
6.811482996E1,-2.165528870E2,1.939337158E2,-7.628428955E2,8.163545322E2
6.812485696E1,-2.167785034E2,1.940955048E2,-7.628996582E2,8.165058928E2
6.813488496E1,-2.165505981E2,1.942698059E2,-7.628121338E2,8.164050897E2
6.814491196E1,-2.168969727E2,1.942042694E2,-7.634736328E2,8.170994939E2
6.815493996E1,-2.167277832E2,1.941141510E2,-7.629582520E2,8.165516088E2
6.816496696E1,-2.171107178E2,1.941278229E2,-7.629648438E2,8.166627383E2
6.817499496E1,-2.170953369E2,1.940639648E2,-7.633160400E2,8.169715936E2
6.818502196E1,-2.165963898E2,1.940994568E2,-7.626936035E2,8.162659665E2
6.819504996E1,-2.170765076E2,1.943539886E2,-7.630028076E2,8.167429017E2
6.820507696E1,-2.170053101E2,1.943623352E2,-7.626998291E2,8.164429259E2
6.821510396E1,-2.166242981E2,1.942284546E2,-7.626815186E2,8.162927648E2
6.822513196E1,-2.167798309E2,1.943976440E2,-7.628433838E2,8.165255460E2
6.823515896E1,-2.165303040E2,1.941694031E2,-7.625826416E2,8.161613902E2
6.824518696E1,-2.171361542E2,1.941790924E2,-7.633613281E2,8.170521077E2
6.825521396E1,-2.165162048E2,1.938407898E2,-7.627086182E2,8.161972525E2
6.826524196E1,-2.162380524E2,1.938297424E2,-7.623186035E2,8.157564083E2
6.827526896E1,-2.169300842E2,1.938568420E2,-7.634772949E2,8.170292017E2
6.828529696E1,-2.166560974E2,1.940665131E2,-7.625404053E2,8.161308386E2
6.829532396E1,-2.168438721E2,1.940319366E2,-7.629288330E2,8.165354013E2
6.830535196E1,-2.166362610E2,1.941561279E2,-7.623903809E2,8.160067184E2
6.831537896E1,-2.166604004E2,1.942099457E2,-7.627194824E2,8.163334129E2
6.832540596E1,-2.173626099E2,1.941727448E2,-7.637269287E2,8.174523721E2
6.833543396E1,-2.169912720E2,1.941632385E2,-7.629624023E2,8.166371304E2
6.834546096E1,-2.168591766E2,1.941522064E2,-7.630867920E2,8.167156383E2
6.835548896E1,-2.164405518E2,1.941822205E2,-7.625279541E2,8.160895343E2
6.836551596E1,-2.169416504E2,1.942274475E2,-7.629644775E2,8.166411544E2
6.837554396E1,-2.172892151E2,1.940360107E2,-7.630059814E2,8.167268235E2
6.838557096E1,-2.167027893E2,1.939662781E2,-7.626048584E2,8.161796285E2
6.839559896E1,-2.168120880E2,1.940369110E2,-7.629824219E2,8.165782145E2
6.840562596E1,-2.165438232E2,1.940310364E2,-7.626589355E2,8.162033585E2
6.841565396E1,-2.163229218E2,1.942992706E2,-7.624304199E2,8.159950725E2
6.842568096E1,-2.166105957E2,1.940666046E2,-7.626616211E2,8.162320414E2
6.843570796E1,-2.167421570E2,1.942842255E2,-7.627071533E2,8.163612709E2
6.844573596E1,-2.167208252E2,1.940942230E2,-7.631823730E2,8.167544417E2
6.845576296E1,-2.164480286E2,1.939973450E2,-7.625677490E2,8.160847326E2
6.846579158E1,-2.165975342E2,1.942841797E2,-7.626966553E2,8.163130663E2
6.847581858E1,-2.165474091E2,1.943067322E2,-7.625700684E2,8.161868632E2
6.848584658E1,-2.165989380E2,1.941775360E2,-7.625943604E2,8.161924858E2
6.849587358E1,-2.169703979E2,1.942734833E2,-7.634306641E2,8.170952935E2
6.850590158E1,-2.164956970E2,1.940843201E2,-7.626198730E2,8.161667605E2
6.851592858E1,-2.167913513E2,1.941857910E2,-7.627144775E2,8.163577559E2
6.852595658E1,-2.164881592E2,1.941339569E2,-7.625115967E2,8.160753956E2
6.853598358E1,-2.166758575E2,1.939667053E2,-7.625583496E2,8.161291237E2
6.854601158E1,-2.168238831E2,1.938867035E2,-7.631343994E2,8.166876769E2
6.855603858E1,-2.165438232E2,1.940665283E2,-7.623305664E2,8.159049805E2
6.856606558E1,-2.170787811E2,1.939816589E2,-7.632041016E2,8.168430583E2
6.857609358E1,-2.165608826E2,1.941632385E2,-7.624188232E2,8.160149760E2
6.858612058E1,-2.165278931E2,1.941479187E2,-7.630449219E2,8.165875921E2
6.859614858E1,-2.166997070E2,1.942485809E2,-7.631619873E2,8.167664863E2
6.860617558E1,-2.167774353E2,1.943862152E2,-7.628699951E2,8.165470510E2
6.861620358E1,-2.166977844E2,1.941369324E2,-7.632935791E2,8.168623912E2
6.862623058E1,-2.165802307E2,1.939756165E2,-7.629248047E2,8.164482799E2
6.863625858E1,-2.168025513E2,1.939312744E2,-7.628952637E2,8.164691475E2
6.864628558E1,-2.168288574E2,1.939892426E2,-7.631727295E2,8.167491626E2
6.865631358E1,-2.165447540E2,1.937843018E2,-7.624124756E2,8.159146824E2
6.866634058E1,-2.166721802E2,1.939758911E2,-7.625716553E2,8.161427629E2
6.867636758E1,-2.165382690E2,1.939280853E2,-7.627188721E2,8.162334238E2
6.868639558E1,-2.164156189E2,1.939926910E2,-7.623845215E2,8.159038196E2
6.869642258E1,-2.168572388E2,1.940621185E2,-7.628248291E2,8.164489499E2
6.870645058E1,-2.166499634E2,1.941113892E2,-7.625958252E2,8.161916629E2
6.871647758E1,-2.171275635E2,1.939253540E2,-7.630775146E2,8.167243814E2
6.872650558E1,-2.166570740E2,1.939561157E2,-7.624493408E2,8.160197668E2
6.873653258E1,-2.165049438E2,1.939694061E2,-7.623804932E2,8.159182175E2
6.874656058E1,-2.171826477E2,1.937758484E2,-7.634908447E2,8.170897453E2
6.875658758E1,-2.165551910E2,1.936938934E2,-7.624729004E2,8.159524490E2
6.876661558E1,-2.166889648E2,1.940177612E2,-7.626401367E2,8.162211571E2
6.877664258E1,-2.166469727E2,1.943086395E2,-7.624290771E2,8.160820154E2
6.878667058E1,-2.167780457E2,1.944056091E2,-7.627685547E2,8.164570595E2
6.879669758E1,-2.174298096E2,1.942699585E2,-7.636870117E2,8.174560482E2
6.880672458E1,-2.170192261E2,1.941811066E2,-7.628660889E2,8.165588259E2
6.881675258E1,-2.170570374E2,1.942341156E2,-7.631508789E2,8.168475458E2
6.882677958E1,-2.168642883E2,1.943291321E2,-7.624750977E2,8.161876045E2
6.883680758E1,-2.168889313E2,1.940889740E2,-7.626987305E2,8.163459388E2
6.884683458E1,-2.172565308E2,1.940603790E2,-7.630185547E2,8.167356645E2
6.885686258E1,-2.167219849E2,1.941591949E2,-7.628212891E2,8.164328085E2
6.886688958E1,-2.168088226E2,1.940943909E2,-7.630966797E2,8.166977658E2
6.887691758E1,-2.168098755E2,1.941325378E2,-7.629645996E2,8.165837034E2
6.888694458E1,-2.166989441E2,1.942507324E2,-7.627708740E2,8.164013631E2
6.889697258E1,-2.168748932E2,1.942644043E2,-7.627124023E2,8.163967092E2
6.890699958E1,-2.167455750E2,1.943625793E2,-7.627656250E2,8.164354568E2
6.891702658E1,-2.171319885E2,1.942313080E2,-7.634528809E2,8.171489477E2
6.892705458E1,-2.166872864E2,1.941389160E2,-7.625159912E2,8.161335281E2
6.893708158E1,-2.170489502E2,1.943967438E2,-7.634539795E2,8.171672531E2
6.894710958E1,-2.167141724E2,1.943690186E2,-7.626312256E2,8.163030896E2
6.895713658E1,-2.166459961E2,1.942542877E2,-7.624790039E2,8.161154620E2
6.896716458E1,-2.166558228E2,1.939098511E2,-7.626960449E2,8.162389557E2
6.897719158E1,-2.166110840E2,1.941538544E2,-7.626666260E2,8.162575961E2
6.898721958E1,-2.167488403E2,1.941869659E2,-7.631389160E2,8.167433150E2
6.899724658E1,-2.166626892E2,1.942723846E2,-7.630964355E2,8.167010777E2
6.900727458E1,-2.167597656E2,1.937440338E2,-7.632344971E2,8.167303375E2
6.901730158E1,-2.171177063E2,1.937857056E2,-7.636512451E2,8.172247073E2
6.902732958E1,-2.167809143E2,1.941452942E2,-7.628493652E2,8.164713798E2
6.903735658E1,-2.178104553E2,1.941769562E2,-7.640416260E2,8.178665484E2
6.904738358E1,-2.168321228E2,1.943116302E2,-7.629986572E2,8.166640252E2
6.905741158E1,-2.169163818E2,1.942934113E2,-7.629614258E2,8.166472822E2
6.906743858E1,-2.169994202E2,1.941586914E2,-7.635999756E2,8.172339130E2
6.907746658E1,-2.168754272E2,1.942135925E2,-7.630532227E2,8.167031842E2
6.908749358E1,-2.167642517E2,1.941033325E2,-7.633592529E2,8.169334083E2
6.909752158E1,-2.167239838E2,1.941330109E2,-7.629335938E2,8.165320444E2
6.910754858E1,-2.167422791E2,1.939916840E2,-7.628094482E2,8.163873121E2
6.911757658E1,-2.172492371E2,1.939754486E2,-7.638164062E2,8.174589948E2
6.912760358E1,-2.167656708E2,1.941072540E2,-7.629140625E2,8.165187376E2
6.913763158E1,-2.173860779E2,1.942601166E2,-7.636533203E2,8.174106027E2
6.914765858E1,-2.168008728E2,1.943817444E2,-7.628978271E2,8.165782116E2
6.915768558E1,-2.166372681E2,1.942491302E2,-7.629645996E2,8.165656194E2
6.916771358E1,-2.167881775E2,1.938959808E2,-7.630574951E2,8.166085391E2
6.917774058E1,-2.165757751E2,1.940088959E2,-7.626419678E2,8.161907186E2
6.918776858E1,-2.166703491E2,1.942742615E2,-7.627471924E2,8.163772463E2
6.919779558E1,-2.164954834E2,1.943963165E2,-7.625654297E2,8.161900862E2
6.920782358E1,-2.173889771E2,1.941800690E2,-7.635997314E2,8.173422884E2
6.921785058E1,-2.168444824E2,1.942307892E2,-7.627293701E2,8.163964852E2
6.922787858E1,-2.166494446E2,1.940017242E2,-7.627728271E2,8.163308378E2
6.923790558E1,-2.166271362E2,1.942777405E2,-7.625266113E2,8.161605170E2
6.924793358E1,-2.167554016E2,1.941446838E2,-7.625712891E2,8.162046516E2
6.925796058E1,-2.174231262E2,1.941989746E2,-7.636665039E2,8.174182447E2
6.926798858E1,-2.169104309E2,1.940448151E2,-7.629786377E2,8.166026738E2
6.927801558E1,-2.169071045E2,1.938660278E2,-7.631748047E2,8.167426224E2
6.928804258E1,-2.165612946E2,1.939408417E2,-7.625640869E2,8.160979298E2
6.929807058E1,-2.164938660E2,1.937412720E2,-7.628662109E2,8.163149700E2
6.930809758E1,-2.172707520E2,1.943074951E2,-7.631486816E2,8.169197590E2
6.931812558E1,-2.166040649E2,1.942323914E2,-7.627026367E2,8.163080637E2
6.932815258E1,-2.166205444E2,1.942923737E2,-7.632138672E2,8.168043792E2
6.933818058E1,-2.164895935E2,1.941248627E2,-7.628630371E2,8.164019964E2
6.934820758E1,-2.163563843E2,1.941076965E2,-7.625286865E2,8.160501704E2
6.935823558E1,-2.166811218E2,1.938776703E2,-7.626242676E2,8.161709583E2
6.936826258E1,-2.164929962E2,1.940907898E2,-7.624245605E2,8.159850873E2
6.937829058E1,-2.170259552E2,1.943691406E2,-7.633935547E2,8.170981259E2
6.938831758E1,-2.165679779E2,1.941536865E2,-7.625786133E2,8.161638833E2
6.939834458E1,-2.164583130E2,1.941985931E2,-7.624266357E2,8.160034741E2
6.940837258E1,-2.165725403E2,1.943251495E2,-7.623819580E2,8.160221681E2
6.941839958E1,-2.164350586E2,1.942880096E2,-7.625130615E2,8.160993409E2
6.942842758E1,-2.167467651E2,1.941264038E2,-7.630744629E2,8.166681436E2
6.943845458E1,-2.166160889E2,1.941734772E2,-7.625202637E2,8.161268417E2
6.944848258E1,-2.168534241E2,1.941822357E2,-7.631074219E2,8.167405252E2
6.945850871E1,-2.167286682E2,1.943153687E2,-7.628184814E2,8.164691138E2
6.946853671E1,-2.167724915E2,1.943810883E2,-7.625980225E2,8.162904289E2
6.947856371E1,-2.169047699E2,1.943382263E2,-7.628114014E2,8.165147025E2
6.948859171E1,-2.167433167E2,1.943554077E2,-7.627414551E2,8.164105690E2
6.949861871E1,-2.174418030E2,1.942425690E2,-7.638363037E2,8.175922041E2
6.950864671E1,-2.168727112E2,1.942224426E2,-7.629105225E2,8.165712433E2
6.951867371E1,-2.166080322E2,1.943000946E2,-7.623829346E2,8.160265347E2
6.952870171E1,-2.170467072E2,1.941885071E2,-7.630698242E2,8.167582298E2
6.953872871E1,-2.170576324E2,1.939741669E2,-7.631636963E2,8.167979068E2
6.954875571E1,-2.168842163E2,1.941266632E2,-7.635333252E2,8.171334428E2
6.955878371E1,-2.169549866E2,1.940811310E2,-7.632593994E2,8.168854647E2
6.956881071E1,-2.167032166E2,1.942354889E2,-7.626977539E2,8.163305538E2
6.957883871E1,-2.169912567E2,1.941973419E2,-7.632657471E2,8.169286467E2
6.958886571E1,-2.164741516E2,1.941221466E2,-7.625717773E2,8.161251018E2
6.959889371E1,-2.170749817E2,1.941573944E2,-7.631490479E2,8.168323639E2
6.960892071E1,-2.170352478E2,1.942419128E2,-7.630914307E2,8.167880698E2
6.961894871E1,-2.164855957E2,1.936974182E2,-7.626527100E2,8.161028483E2
6.962897571E1,-2.168374634E2,1.939299469E2,-7.628063965E2,8.163950688E2
6.963900371E1,-2.164706421E2,1.940617218E2,-7.624873047E2,8.160308699E2
6.964903071E1,-2.173705444E2,1.942461090E2,-7.633177490E2,8.170896465E2
6.965905871E1,-2.167960815E2,1.944029388E2,-7.625831299E2,8.162879845E2
6.966908571E1,-2.165982971E2,1.942763519E2,-7.623087158E2,8.159489576E2
6.967911271E1,-2.171089172E2,1.940267181E2,-7.631840820E2,8.168430647E2
6.968914071E1,-2.166357117E2,1.939916077E2,-7.625551758E2,8.161214196E2
6.969916771E1,-2.169333191E2,1.941468048E2,-7.629757080E2,8.166302577E2
6.970919571E1,-2.165917664E2,1.941792145E2,-7.627340088E2,8.163214617E2
6.971922271E1,-2.166450653E2,1.943919830E2,-7.628421631E2,8.164872890E2
6.972925071E1,-2.171006012E2,1.943658905E2,-7.637120361E2,8.174147323E2
6.973927771E1,-2.167026367E2,1.941896667E2,-7.631434326E2,8.167359170E2
6.974930571E1,-2.168654938E2,1.938534851E2,-7.633831787E2,8.169233095E2
6.975933271E1,-2.166901398E2,1.937527771E2,-7.628083496E2,8.163157070E2
6.976936071E1,-2.169222412E2,1.940906982E2,-7.632486572E2,8.168690046E2
6.977938771E1,-2.175763550E2,1.939361572E2,-7.638133545E2,8.175338182E2
6.978941571E1,-2.168528137E2,1.942672424E2,-7.627906494E2,8.164646221E2
6.979944271E1,-2.168443604E2,1.942408905E2,-7.630002441E2,8.166519287E2
6.980946971E1,-2.167805176E2,1.939687805E2,-7.630855713E2,8.166500289E2
6.981949771E1,-2.165844879E2,1.939997559E2,-7.626503906E2,8.161987283E2
6.982952471E1,-2.168757019E2,1.939124298E2,-7.630718994E2,8.166491439E2
6.983955271E1,-2.165195312E2,1.939188690E2,-7.625991211E2,8.161143637E2
6.984957971E1,-2.167738953E2,1.937909546E2,-7.629418945E2,8.164717939E2
6.985960771E1,-2.166671143E2,1.937459869E2,-7.624849854E2,8.160058203E2
6.986963471E1,-2.166656189E2,1.938566284E2,-7.628848877E2,8.164053740E2
6.987966271E1,-2.168268280E2,1.940447693E2,-7.627285156E2,8.163467611E2
6.988968971E1,-2.167080078E2,1.941536407E2,-7.625792236E2,8.162016106E2
6.989971771E1,-2.175133667E2,1.940545807E2,-7.636262207E2,8.173703261E2
6.990974471E1,-2.166603394E2,1.940060425E2,-7.627049561E2,8.162713380E2
6.991977271E1,-2.166799011E2,1.942331238E2,-7.631262207E2,8.167241362E2
6.992979971E1,-2.165546570E2,1.943199310E2,-7.626043701E2,8.162239768E2
6.993982771E1,-2.165478210E2,1.940215607E2,-7.625998535E2,8.161469607E2
6.994985471E1,-2.171427002E2,1.939358673E2,-7.636112061E2,8.172295558E2
6.995988171E1,-2.167466888E2,1.943850098E2,-7.628194580E2,8.164913868E2
6.996990971E1,-2.173360443E2,1.943292694E2,-7.634301758E2,8.172052707E2
6.997993671E1,-2.166065674E2,1.939916534E2,-7.626580811E2,8.162098475E2
6.998996471E1,-2.166182556E2,1.940227356E2,-7.627521973E2,8.163082782E2
6.999999171E1,-2.171502075E2,1.940349579E2,-7.631755371E2,8.168480140E2
7.001001971E1,-2.167675476E2,1.942464600E2,-7.626718750E2,8.163260659E2
7.002004671E1,-2.171430359E2,1.943211060E2,-7.633175049E2,8.170467572E2
7.003007471E1,-2.167827454E2,1.941440125E2,-7.628957520E2,8.165149016E2
7.004010171E1,-2.164848480E2,1.942658997E2,-7.625836182E2,8.161732070E2
7.005012971E1,-2.167148743E2,1.939794769E2,-7.629857178E2,8.165418420E2
7.006015671E1,-2.167902527E2,1.938432007E2,-7.632149658E2,8.167437078E2
